t,x
7.3183400865, -2.4126200500
7.3192825643, -2.4133005135
7.3202250421, -2.4139802127
7.3211675199, -2.4146591471
7.3221099977, -2.4153373165
7.3230524755, -2.4160147202
7.3239949533, -2.4166913580
7.3249374311, -2.4173672294
7.3258799089, -2.4180423340
7.3268223867, -2.4187166713
7.3277648645, -2.4193902409
7.3287073423, -2.4200630424
7.3296498201, -2.4207350755
7.3305922979, -2.4214063395
7.3315347757, -2.4220768343
7.3324772535, -2.4227465592
7.3334197313, -2.4234155140
7.3343622091, -2.4240836982
7.3353046869, -2.4247511113
7.3362471647, -2.4254177530
7.3371896425, -2.4260836229
7.3381321203, -2.4267487205
7.3390745981, -2.4274130454
7.3400170758, -2.4280765973
7.3409595536, -2.4287393756
7.3419020314, -2.4294013800
7.3428445092, -2.4300626101
7.3437869870, -2.4307230654
7.3447294648, -2.4313827457
7.3456719426, -2.4320416503
7.3466144204, -2.4326997790
7.3475568982, -2.4333571313
7.3484993760, -2.4340137069
7.3494418538, -2.4346695053
7.3503843316, -2.4353245261
7.3513268094, -2.4359787689
7.3522692872, -2.4366322333
7.3532117650, -2.4372849189
7.3541542428, -2.4379368253
7.3550967206, -2.4385879522
7.3560391984, -2.4392382990
7.3569816762, -2.4398878654
7.3579241540, -2.4405366510
7.3588666318, -2.4411846555
7.3598091096, -2.4418318783
7.3607515874, -2.4424783191
7.3616940652, -2.4431239776
7.3626365430, -2.4437688533
7.3635790207, -2.4444129457
7.3645214985, -2.4450562546
7.3654639763, -2.4456987796
7.3664064541, -2.4463405201
7.3673489319, -2.4469814759
7.3682914097, -2.4476216466
7.3692338875, -2.4482610317
7.3701763653, -2.4488996309
7.3711188431, -2.4495374438
7.3720613209, -2.4501744700
7.3730037987, -2.4508107090
7.3739462765, -2.4514461606
7.3748887543, -2.4520808243
7.3758312321, -2.4527146998
7.3767737099, -2.4533477866
7.3777161877, -2.4539800844
7.3786586655, -2.4546115928
7.3796011433, -2.4552423113
7.3805436211, -2.4558722397
7.3814860989, -2.4565013776
7.3824285767, -2.4571297245
7.3833710545, -2.4577572800
7.3843135323, -2.4583840439
7.3852560101, -2.4590100157
7.3861984879, -2.4596351950
7.3871409657, -2.4602595815
7.3880834434, -2.4608831748
7.3890259212, -2.4615059745
7.3899683990, -2.4621279802
7.3909108768, -2.4627491916
7.3918533546, -2.4633696082
7.3927958324, -2.4639892298
7.3937383102, -2.4646080559
7.3946807880, -2.4652260861
7.3956232658, -2.4658433202
7.3965657436, -2.4664597577
7.3975082214, -2.4670753982
7.3984506992, -2.4676902414
7.3993931770, -2.4683042870
7.4003356548, -2.4689175344
7.4012781326, -2.4695299835
7.4022206104, -2.4701416338
7.4031630882, -2.4707524849
7.4041055660, -2.4713625365
7.4050480438, -2.4719717882
7.4059905216, -2.4725802397
7.4069329994, -2.4731878905
7.4078754772, -2.4737947404
7.4088179550, -2.4744007889
7.4097604328, -2.4750060358
7.4107029106, -2.4756104806
7.4116453883, -2.4762141230
7.4125878661, -2.4768169626
7.4135303439, -2.4774189991
7.4144728217, -2.4780202321
7.4154152995, -2.4786206612
7.4163577773, -2.4792202862
7.4173002551, -2.4798191066
7.4182427329, -2.4804171221
7.4191852107, -2.4810143323
7.4201276885, -2.4816107369
7.4210701663, -2.4822063355
7.4220126441, -2.4828011279
7.4229551219, -2.4833951135
7.4238975997, -2.4839882921
7.4248400775, -2.4845806634
7.4257825553, -2.4851722269
7.4267250331, -2.4857629824
7.4276675109, -2.4863529294
7.4286099887, -2.4869420677
7.4295524665, -2.4875303969
7.4304949443, -2.4881179166
7.4314374221, -2.4887046266
7.4323798999, -2.4892905264
7.4333223777, -2.4898756157
7.4342648555, -2.4904598942
7.4352073333, -2.4910433615
7.4361498110, -2.4916260173
7.4370922888, -2.4922078613
7.4380347666, -2.4927888930
7.4389772444, -2.4933691123
7.4399197222, -2.4939485187
7.4408622000, -2.4945271119
7.4418046778, -2.4951048915
7.4427471556, -2.4956818573
7.4436896334, -2.4962580089
7.4446321112, -2.4968333459
7.4455745890, -2.4974078680
7.4465170668, -2.4979815750
7.4474595446, -2.4985544664
7.4484020224, -2.4991265419
7.4493445002, -2.4996978012
7.4502869780, -2.5002682440
7.4512294558, -2.5008378700
7.4521719336, -2.5014066787
7.4531144114, -2.5019746699
7.4540568892, -2.5025418433
7.4549993670, -2.5031081985
7.4559418448, -2.5036737352
7.4568843226, -2.5042384531
7.4578268004, -2.5048023518
7.4587692782, -2.5053654311
7.4597117559, -2.5059276906
7.4606542337, -2.5064891299
7.4615967115, -2.5070497489
7.4625391893, -2.5076095470
7.4634816671, -2.5081685241
7.4644241449, -2.5087266798
7.4653666227, -2.5092840138
7.4663091005, -2.5098405258
7.4672515783, -2.5103962154
7.4681940561, -2.5109510823
7.4691365339, -2.5115051263
7.4700790117, -2.5120583470
7.4710214895, -2.5126107440
7.4719639673, -2.5131623172
7.4729064451, -2.5137130661
7.4738489229, -2.5142629904
7.4747914007, -2.5148120899
7.4757338785, -2.5153603643
7.4766763563, -2.5159078132
7.4776188341, -2.5164544362
7.4785613119, -2.5170002332
7.4795037897, -2.5175452038
7.4804462675, -2.5180893477
7.4813887453, -2.5186326646
7.4823312231, -2.5191751541
7.4832737009, -2.5197168161
7.4842161786, -2.5202576501
7.4851586564, -2.5207976558
7.4861011342, -2.5213368331
7.4870436120, -2.5218751815
7.4879860898, -2.5224127008
7.4889285676, -2.5229493906
7.4898710454, -2.5234852507
7.4908135232, -2.5240202808
7.4917560010, -2.5245544806
7.4926984788, -2.5250878497
7.4936409566, -2.5256203879
7.4945834344, -2.5261520949
7.4955259122, -2.5266829704
7.4964683900, -2.5272130141
7.4974108678, -2.5277422257
7.4983533456, -2.5282706048
7.4992958234, -2.5287981513
7.5002383012, -2.5293248649
7.5011807790, -2.5298507451
7.5021232568, -2.5303757918
7.5030657346, -2.5309000047
7.5040082124, -2.5314233834
7.5049506902, -2.5319459277
7.5058931680, -2.5324676373
7.5068356458, -2.5329885119
7.5077781235, -2.5335085513
7.5087206013, -2.5340277551
7.5096630791, -2.5345461230
7.5106055569, -2.5350636548
7.5115480347, -2.5355803502
7.5124905125, -2.5360962089
7.5134329903, -2.5366112306
7.5143754681, -2.5371254151
7.5153179459, -2.5376387620
7.5162604237, -2.5381512711
7.5172029015, -2.5386629422
7.5181453793, -2.5391737748
7.5190878571, -2.5396837689
7.5200303349, -2.5401929240
7.5209728127, -2.5407012399
7.5219152905, -2.5412087164
7.5228577683, -2.5417153531
7.5238002461, -2.5422211498
7.5247427239, -2.5427261062
7.5256852017, -2.5432302221
7.5266276795, -2.5437334971
7.5275701573, -2.5442359311
7.5285126351, -2.5447375237
7.5294551129, -2.5452382746
7.5303975907, -2.5457381837
7.5313400685, -2.5462372506
7.5322825462, -2.5467354750
7.5332250240, -2.5472328568
7.5341675018, -2.5477293956
7.5351099796, -2.5482250912
7.5360524574, -2.5487199433
7.5369949352, -2.5492139516
7.5379374130, -2.5497071160
7.5388798908, -2.5501994360
7.5398223686, -2.5506909116
7.5407648464, -2.5511815423
7.5417073242, -2.5516713280
7.5426498020, -2.5521602684
7.5435922798, -2.5526483632
7.5445347576, -2.5531356122
7.5454772354, -2.5536220152
7.5464197132, -2.5541075718
7.5473621910, -2.5545922818
7.5483046688, -2.5550761450
7.5492471466, -2.5555591611
7.5501896244, -2.5560413299
7.5511321022, -2.5565226510
7.5520745800, -2.5570031244
7.5530170578, -2.5574827496
7.5539595356, -2.5579615265
7.5549020134, -2.5584394548
7.5558444911, -2.5589165343
7.5567869689, -2.5593927647
7.5577294467, -2.5598681458
7.5586719245, -2.5603426773
7.5596144023, -2.5608163590
7.5605568801, -2.5612891907
7.5614993579, -2.5617611720
7.5624418357, -2.5622323028
7.5633843135, -2.5627025829
7.5643267913, -2.5631720119
7.5652692691, -2.5636405896
7.5662117469, -2.5641083158
7.5671542247, -2.5645751903
7.5680967025, -2.5650412129
7.5690391803, -2.5655063832
7.5699816581, -2.5659707011
7.5709241359, -2.5664341662
7.5718666137, -2.5668967785
7.5728090915, -2.5673585376
7.5737515693, -2.5678194434
7.5746940471, -2.5682794955
7.5756365249, -2.5687386938
7.5765790027, -2.5691970380
7.5775214805, -2.5696545278
7.5784639583, -2.5701111632
7.5794064361, -2.5705669438
7.5803489138, -2.5710218694
7.5812913916, -2.5714759398
7.5822338694, -2.5719291547
7.5831763472, -2.5723815140
7.5841188250, -2.5728330174
7.5850613028, -2.5732836647
7.5860037806, -2.5737334556
7.5869462584, -2.5741823899
7.5878887362, -2.5746304675
7.5888312140, -2.5750776881
7.5897736918, -2.5755240515
7.5907161696, -2.5759695574
7.5916586474, -2.5764142057
7.5926011252, -2.5768579960
7.5935436030, -2.5773009283
7.5944860808, -2.5777430023
7.5954285586, -2.5781842178
7.5963710364, -2.5786245745
7.5973135142, -2.5790640722
7.5982559920, -2.5795027108
7.5991984698, -2.5799404901
7.6001409476, -2.5803774097
7.6010834254, -2.5808134695
7.6020259032, -2.5812486693
7.6029683810, -2.5816830089
7.6039108587, -2.5821164881
7.6048533365, -2.5825491066
7.6057958143, -2.5829808643
7.6067382921, -2.5834117610
7.6076807699, -2.5838417964
7.6086232477, -2.5842709703
7.6095657255, -2.5846992826
7.6105082033, -2.5851267330
7.6114506811, -2.5855533214
7.6123931589, -2.5859790474
7.6133356367, -2.5864039110
7.6142781145, -2.5868279120
7.6152205923, -2.5872510501
7.6161630701, -2.5876733251
7.6171055479, -2.5880947368
7.6180480257, -2.5885152851
7.6189905035, -2.5889349697
7.6199329813, -2.5893537905
7.6208754591, -2.5897717472
7.6218179369, -2.5901888397
7.6227604147, -2.5906050678
7.6237028925, -2.5910204312
7.6246453703, -2.5914349298
7.6255878481, -2.5918485634
7.6265303259, -2.5922613318
7.6274728037, -2.5926732349
7.6284152814, -2.5930842723
7.6293577592, -2.5934944440
7.6303002370, -2.5939037497
7.6312427148, -2.5943121893
7.6321851926, -2.5947197626
7.6331276704, -2.5951264694
7.6340701482, -2.5955323095
7.6350126260, -2.5959372827
7.6359551038, -2.5963413889
7.6368975816, -2.5967446278
7.6378400594, -2.5971469993
7.6387825372, -2.5975485032
7.6397250150, -2.5979491393
7.6406674928, -2.5983489075
7.6416099706, -2.5987478076
7.6425524484, -2.5991458393
7.6434949262, -2.5995430026
7.6444374040, -2.5999392972
7.6453798818, -2.6003347229
7.6463223596, -2.6007292797
7.6472648374, -2.6011229673
7.6482073152, -2.6015157855
7.6491497930, -2.6019077342
7.6500922708, -2.6022988132
7.6510347486, -2.6026890223
7.6519772263, -2.6030783614
7.6529197041, -2.6034668303
7.6538621819, -2.6038544288
7.6548046597, -2.6042411568
7.6557471375, -2.6046270141
7.6566896153, -2.6050120005
7.6576320931, -2.6053961159
7.6585745709, -2.6057793601
7.6595170487, -2.6061617329
7.6604595265, -2.6065432343
7.6614020043, -2.6069238639
7.6623444821, -2.6073036217
7.6632869599, -2.6076825074
7.6642294377, -2.6080605211
7.6651719155, -2.6084376623
7.6661143933, -2.6088139312
7.6670568711, -2.6091893273
7.6679993489, -2.6095638507
7.6689418267, -2.6099375012
7.6698843045, -2.6103102785
7.6708267823, -2.6106821826
7.6717692601, -2.6110532133
7.6727117379, -2.6114233704
7.6736542157, -2.6117926538
7.6745966935, -2.6121610634
7.6755391713, -2.6125285989
7.6764816490, -2.6128952603
7.6774241268, -2.6132610474
7.6783666046, -2.6136259600
7.6793090824, -2.6139899980
7.6802515602, -2.6143531612
7.6811940380, -2.6147154496
7.6821365158, -2.6150768629
7.6830789936, -2.6154374011
7.6840214714, -2.6157970639
7.6849639492, -2.6161558513
7.6859064270, -2.6165137630
7.6868489048, -2.6168707991
7.6877913826, -2.6172269592
7.6887338604, -2.6175822433
7.6896763382, -2.6179366512
7.6906188160, -2.6182901828
7.6915612938, -2.6186428380
7.6925037716, -2.6189946166
7.6934462494, -2.6193455185
7.6943887272, -2.6196955436
7.6953312050, -2.6200446917
7.6962736828, -2.6203929627
7.6972161606, -2.6207403564
7.6981586384, -2.6210868728
7.6991011162, -2.6214325116
7.7000435939, -2.6217772729
7.7009860717, -2.6221211564
7.7019285495, -2.6224641619
7.7028710273, -2.6228062895
7.7038135051, -2.6231475389
7.7047559829, -2.6234879101
7.7056984607, -2.6238274029
7.7066409385, -2.6241660171
7.7075834163, -2.6245037527
7.7085258941, -2.6248406096
7.7094683719, -2.6251765875
7.7104108497, -2.6255116865
7.7113533275, -2.6258459063
7.7122958053, -2.6261792469
7.7132382831, -2.6265117081
7.7141807609, -2.6268432899
7.7151232387, -2.6271739920
7.7160657165, -2.6275038144
7.7170081943, -2.6278327570
7.7179506721, -2.6281608197
7.7188931499, -2.6284880023
7.7198356277, -2.6288143047
7.7207781055, -2.6291397268
7.7217205833, -2.6294642686
7.7226630611, -2.6297879298
7.7236055388, -2.6301107105
7.7245480166, -2.6304326103
7.7254904944, -2.6307536294
7.7264329722, -2.6310737675
7.7273754500, -2.6313930246
7.7283179278, -2.6317114005
7.7292604056, -2.6320288952
7.7302028834, -2.6323455085
7.7311453612, -2.6326612403
7.7320878390, -2.6329760905
7.7330303168, -2.6332900591
7.7339727946, -2.6336031459
7.7349152724, -2.6339153508
7.7358577502, -2.6342266738
7.7368002280, -2.6345371147
7.7377427058, -2.6348466734
7.7386851836, -2.6351553498
7.7396276614, -2.6354631439
7.7405701392, -2.6357700555
7.7415126170, -2.6360760845
7.7424550948, -2.6363812309
7.7433975726, -2.6366854946
7.7443400504, -2.6369888754
7.7452825282, -2.6372913732
7.7462250060, -2.6375929881
7.7471674838, -2.6378937198
7.7481099615, -2.6381935684
7.7490524393, -2.6384925336
7.7499949171, -2.6387906155
7.7509373949, -2.6390878139
7.7518798727, -2.6393841288
7.7528223505, -2.6396795600
7.7537648283, -2.6399741075
7.7547073061, -2.6402677712
7.7556497839, -2.6405605510
7.7565922617, -2.6408524468
7.7575347395, -2.6411434585
7.7584772173, -2.6414335862
7.7594196951, -2.6417228296
7.7603621729, -2.6420111887
7.7613046507, -2.6422986634
7.7622471285, -2.6425852537
7.7631896063, -2.6428709595
7.7641320841, -2.6431557806
7.7650745619, -2.6434397171
7.7660170397, -2.6437227688
7.7669595175, -2.6440049357
7.7679019953, -2.6442862177
7.7688444731, -2.6445666147
7.7697869509, -2.6448461267
7.7707294287, -2.6451247535
7.7716719064, -2.6454024951
7.7726143842, -2.6456793515
7.7735568620, -2.6459553226
7.7744993398, -2.6462304083
7.7754418176, -2.6465046085
7.7763842954, -2.6467779232
7.7773267732, -2.6470503523
7.7782692510, -2.6473218957
7.7792117288, -2.6475925535
7.7801542066, -2.6478623254
7.7810966844, -2.6481312115
7.7820391622, -2.6483992117
7.7829816400, -2.6486663259
7.7839241178, -2.6489325541
7.7848665956, -2.6491978962
7.7858090734, -2.6494623522
7.7867515512, -2.6497259220
7.7876940290, -2.6499886055
7.7886365068, -2.6502504027
7.7895789846, -2.6505113135
7.7905214624, -2.6507713379
7.7914639402, -2.6510304758
7.7924064180, -2.6512887272
7.7933488958, -2.6515460921
7.7942913736, -2.6518025702
7.7952338514, -2.6520581617
7.7961763291, -2.6523128665
7.7971188069, -2.6525666845
7.7980612847, -2.6528196157
7.7990037625, -2.6530716600
7.7999462403, -2.6533228173
7.8008887181, -2.6535730877
7.8018311959, -2.6538224711
7.8027736737, -2.6540709674
7.8037161515, -2.6543185767
7.8046586293, -2.6545652987
7.8056011071, -2.6548111336
7.8065435849, -2.6550560813
7.8074860627, -2.6553001417
7.8084285405, -2.6555433148
7.8093710183, -2.6557856006
7.8103134961, -2.6560269990
7.8112559739, -2.6562675099
7.8121984517, -2.6565071334
7.8131409295, -2.6567458695
7.8140834073, -2.6569837180
7.8150258851, -2.6572206789
7.8159683629, -2.6574567523
7.8169108407, -2.6576919380
7.8178533185, -2.6579262360
7.8187957963, -2.6581596464
7.8197382740, -2.6583921691
7.8206807518, -2.6586238040
7.8216232296, -2.6588545512
7.8225657074, -2.6590844106
7.8235081852, -2.6593133821
7.8244506630, -2.6595414658
7.8253931408, -2.6597686616
7.8263356186, -2.6599949695
7.8272780964, -2.6602203895
7.8282205742, -2.6604449215
7.8291630520, -2.6606685655
7.8301055298, -2.6608913216
7.8310480076, -2.6611131897
7.8319904854, -2.6613341697
7.8329329632, -2.6615542617
7.8338754410, -2.6617734656
7.8348179188, -2.6619917814
7.8357603966, -2.6622092091
7.8367028744, -2.6624257487
7.8376453522, -2.6626414002
7.8385878300, -2.6628561635
7.8395303078, -2.6630700387
7.8404727856, -2.6632830257
7.8414152634, -2.6634951245
7.8423577412, -2.6637063351
7.8433002190, -2.6639166575
7.8442426967, -2.6641260918
7.8451851745, -2.6643346377
7.8461276523, -2.6645422955
7.8470701301, -2.6647490650
7.8480126079, -2.6649549463
7.8489550857, -2.6651599393
7.8498975635, -2.6653640441
7.8508400413, -2.6655672606
7.8517825191, -2.6657695888
7.8527249969, -2.6659710288
7.8536674747, -2.6661715805
7.8546099525, -2.6663712440
7.8555524303, -2.6665700192
7.8564949081, -2.6667679061
7.8574373859, -2.6669649048
7.8583798637, -2.6671610152
7.8593223415, -2.6673562374
7.8602648193, -2.6675505713
7.8612072971, -2.6677440169
7.8621497749, -2.6679365743
7.8630922527, -2.6681282435
7.8640347305, -2.6683190245
7.8649772083, -2.6685089172
7.8659196861, -2.6686979217
7.8668621639, -2.6688860381
7.8678046416, -2.6690732662
7.8687471194, -2.6692596061
7.8696895972, -2.6694450579
7.8706320750, -2.6696296216
7.8715745528, -2.6698132970
7.8725170306, -2.6699960844
7.8734595084, -2.6701779837
7.8744019862, -2.6703589948
7.8753444640, -2.6705391179
7.8762869418, -2.6707183529
7.8772294196, -2.6708966999
7.8781718974, -2.6710741588
7.8791143752, -2.6712507298
7.8800568530, -2.6714264127
7.8809993308, -2.6716012077
7.8819418086, -2.6717751148
7.8828842864, -2.6719481339
7.8838267642, -2.6721202651
7.8847692420, -2.6722915085
7.8857117198, -2.6724618640
7.8866541976, -2.6726313318
7.8875966754, -2.6727999117
7.8885391532, -2.6729676038
7.8894816310, -2.6731344083
7.8904241088, -2.6733003250
7.8913665866, -2.6734653540
7.8923090643, -2.6736294955
7.8932515421, -2.6737927492
7.8941940199, -2.6739551155
7.8951364977, -2.6741165941
7.8960789755, -2.6742771853
7.8970214533, -2.6744368890
7.8979639311, -2.6745957052
7.8989064089, -2.6747536340
7.8998488867, -2.6749106755
7.9007913645, -2.6750668296
7.9017338423, -2.6752220965
7.9026763201, -2.6753764760
7.9036187979, -2.6755299684
7.9045612757, -2.6756825736
7.9055037535, -2.6758342917
7.9064462313, -2.6759851227
7.9073887091, -2.6761350666
7.9083311869, -2.6762841236
7.9092736647, -2.6764322936
7.9102161425, -2.6765795767
7.9111586203, -2.6767259729
7.9121010981, -2.6768714823
7.9130435759, -2.6770161050
7.9139860537, -2.6771598409
7.9149285315, -2.6773026902
7.9158710092, -2.6774446529
7.9168134870, -2.6775857290
7.9177559648, -2.6777259185
7.9186984426, -2.6778652217
7.9196409204, -2.6780036384
7.9205833982, -2.6781411687
7.9215258760, -2.6782778128
7.9224683538, -2.6784135707
7.9234108316, -2.6785484423
7.9243533094, -2.6786824278
7.9252957872, -2.6788155273
7.9262382650, -2.6789477408
7.9271807428, -2.6790790683
7.9281232206, -2.6792095099
7.9290656984, -2.6793390657
7.9300081762, -2.6794677357
7.9309506540, -2.6795955201
7.9318931318, -2.6797224188
7.9328356096, -2.6798484319
7.9337780874, -2.6799735595
7.9347205652, -2.6800978017
7.9356630430, -2.6802211585
7.9366055208, -2.6803436301
7.9375479986, -2.6804652164
7.9384904764, -2.6805859175
7.9394329542, -2.6807057335
7.9403754319, -2.6808246645
7.9413179097, -2.6809427106
7.9422603875, -2.6810598717
7.9432028653, -2.6811761481
7.9441453431, -2.6812915397
7.9450878209, -2.6814060467
7.9460302987, -2.6815196691
7.9469727765, -2.6816324070
7.9479152543, -2.6817442605
7.9488577321, -2.6818552296
7.9498002099, -2.6819653144
7.9507426877, -2.6820745151
7.9516851655, -2.6821828316
7.9526276433, -2.6822902642
7.9535701211, -2.6823968127
7.9545125989, -2.6825024775
7.9554550767, -2.6826072584
7.9563975545, -2.6827111556
7.9573400323, -2.6828141693
7.9582825101, -2.6829162994
7.9592249879, -2.6830175460
7.9601674657, -2.6831179093
7.9611099435, -2.6832173894
7.9620524213, -2.6833159863
7.9629948991, -2.6834137001
7.9639373768, -2.6835105309
7.9648798546, -2.6836064788
7.9658223324, -2.6837015439
7.9667648102, -2.6837957263
7.9677072880, -2.6838890261
7.9686497658, -2.6839814433
7.9695922436, -2.6840729781
7.9705347214, -2.6841636306
7.9714771992, -2.6842534008
7.9724196770, -2.6843422889
7.9733621548, -2.6844302950
7.9743046326, -2.6845174191
7.9752471104, -2.6846036614
7.9761895882, -2.6846890219
7.9771320660, -2.6847735008
7.9780745438, -2.6848570981
7.9790170216, -2.6849398141
7.9799594994, -2.6850216486
7.9809019772, -2.6851026020
7.9818444550, -2.6851826743
7.9827869328, -2.6852618655
7.9837294106, -2.6853401758
7.9846718884, -2.6854176053
7.9856143662, -2.6854941542
7.9865568440, -2.6855698224
7.9874993218, -2.6856446102
7.9884417995, -2.6857185176
7.9893842773, -2.6857915448
7.9903267551, -2.6858636919
7.9912692329, -2.6859349589
7.9922117107, -2.6860053460
7.9931541885, -2.6860748533
7.9940966663, -2.6861434810
7.9950391441, -2.6862112291
7.9959816219, -2.6862780977
7.9969240997, -2.6863440871
7.9978665775, -2.6864091972
7.9988090553, -2.6864734282
7.9997515331, -2.6865367803
8.0006940109, -2.6865992535
8.0016364887, -2.6866608480
8.0025789665, -2.6867215639
8.0035214443, -2.6867814014
8.0044639221, -2.6868403605
8.0054063999, -2.6868984413
8.0063488777, -2.6869556441
8.0072913555, -2.6870119689
8.0082338333, -2.6870674158
8.0091763111, -2.6871219850
8.0101187889, -2.6871756766
8.0110612667, -2.6872284908
8.0120037444, -2.6872804276
8.0129462222, -2.6873314873
8.0138887000, -2.6873816699
8.0148311778, -2.6874309755
8.0157736556, -2.6874794044
8.0167161334, -2.6875269565
8.0176586112, -2.6875736322
8.0186010890, -2.6876194315
8.0195435668, -2.6876643545
8.0204860446, -2.6877084014
8.0214285224, -2.6877515723
8.0223710002, -2.6877938673
8.0233134780, -2.6878352867
8.0242559558, -2.6878758305
8.0251984336, -2.6879154989
8.0261409114, -2.6879542920
8.0270833892, -2.6879922100
8.0280258670, -2.6880292530
8.0289683448, -2.6880654211
8.0299108226, -2.6881007146
8.0308533004, -2.6881351335
8.0317957782, -2.6881686780
8.0327382560, -2.6882013482
8.0336807338, -2.6882331443
8.0346232116, -2.6882640665
8.0355656894, -2.6882941148
8.0365081671, -2.6883232895
8.0374506449, -2.6883515907
8.0383931227, -2.6883790185
8.0393356005, -2.6884055731
8.0402780783, -2.6884312547
8.0412205561, -2.6884560634
8.0421630339, -2.6884799993
8.0431055117, -2.6885030626
8.0440479895, -2.6885252536
8.0449904673, -2.6885465722
8.0459329451, -2.6885670188
8.0468754229, -2.6885865934
8.0478179007, -2.6886052962
8.0487603785, -2.6886231273
8.0497028563, -2.6886400870
8.0506453341, -2.6886561755
8.0515878119, -2.6886713927
8.0525302897, -2.6886857390
8.0534727675, -2.6886992145
8.0544152453, -2.6887118193
8.0553577231, -2.6887235536
8.0563002009, -2.6887344176
8.0572426787, -2.6887444115
8.0581851565, -2.6887535354
8.0591276343, -2.6887617895
8.0600701120, -2.6887691740
8.0610125898, -2.6887756890
8.0619550676, -2.6887813346
8.0628975454, -2.6887861112
8.0638400232, -2.6887900188
8.0647825010, -2.6887930577
8.0657249788, -2.6887952279
8.0666674566, -2.6887965297
8.0676099344, -2.6887969633
8.0685524122, -2.6887965288
8.0694948900, -2.6887952264
8.0704373678, -2.6887930562
8.0713798456, -2.6887900186
8.0723223234, -2.6887861136
8.0732648012, -2.6887813414
8.0742072790, -2.6887757022
8.0751497568, -2.6887691962
8.0760922346, -2.6887618236
8.0770347124, -2.6887535845
8.0779771902, -2.6887444792
8.0789196680, -2.6887345078
8.0798621458, -2.6887236705
8.0808046236, -2.6887119675
8.0817471014, -2.6886993990
8.0826895792, -2.6886859652
8.0836320570, -2.6886716662
8.0845745347, -2.6886565023
8.0855170125, -2.6886404737
8.0864594903, -2.6886235805
8.0874019681, -2.6886058229
8.0883444459, -2.6885872011
8.0892869237, -2.6885677154
8.0902294015, -2.6885473659
8.0911718793, -2.6885261527
8.0921143571, -2.6885040762
8.0930568349, -2.6884811365
8.0939993127, -2.6884573338
8.0949417905, -2.6884326683
8.0958842683, -2.6884071402
8.0968267461, -2.6883807497
8.0977692239, -2.6883534970
8.0987117017, -2.6883253822
8.0996541795, -2.6882964057
8.1005966573, -2.6882665676
8.1015391351, -2.6882358681
8.1024816129, -2.6882043075
8.1034240907, -2.6881718858
8.1043665685, -2.6881386034
8.1053090463, -2.6881044604
8.1062515241, -2.6880694570
8.1071940019, -2.6880335935
8.1081364796, -2.6879968701
8.1090789574, -2.6879592869
8.1100214352, -2.6879208442
8.1109639130, -2.6878815422
8.1119063908, -2.6878413811
8.1128488686, -2.6878003611
8.1137913464, -2.6877584825
8.1147338242, -2.6877157454
8.1156763020, -2.6876721501
8.1166187798, -2.6876276967
8.1175612576, -2.6875823855
8.1185037354, -2.6875362168
8.1194462132, -2.6874891907
8.1203886910, -2.6874413074
8.1213311688, -2.6873925672
8.1222736466, -2.6873429703
8.1232161244, -2.6872925169
8.1241586022, -2.6872412073
8.1251010800, -2.6871890416
8.1260435578, -2.6871360200
8.1269860356, -2.6870821429
8.1279285134, -2.6870274105
8.1288709912, -2.6869718228
8.1298134690, -2.6869153803
8.1307559468, -2.6868580831
8.1316984246, -2.6867999314
8.1326409023, -2.6867409255
8.1335833801, -2.6866810656
8.1345258579, -2.6866203519
8.1354683357, -2.6865587847
8.1364108135, -2.6864963642
8.1373532913, -2.6864330906
8.1382957691, -2.6863689642
8.1392382469, -2.6863039852
8.1401807247, -2.6862381537
8.1411232025, -2.6861714702
8.1420656803, -2.6861039348
8.1430081581, -2.6860355477
8.1439506359, -2.6859663092
8.1448931137, -2.6858962195
8.1458355915, -2.6858252788
8.1467780693, -2.6857534875
8.1477205471, -2.6856808457
8.1486630249, -2.6856073537
8.1496055027, -2.6855330117
8.1505479805, -2.6854578200
8.1514904583, -2.6853817788
8.1524329361, -2.6853048883
8.1533754139, -2.6852271489
8.1543178917, -2.6851485607
8.1552603695, -2.6850691240
8.1562028472, -2.6849888390
8.1571453250, -2.6849077060
8.1580878028, -2.6848257253
8.1590302806, -2.6847428971
8.1599727584, -2.6846592216
8.1609152362, -2.6845746991
8.1618577140, -2.6844893299
8.1628001918, -2.6844031141
8.1637426696, -2.6843160522
8.1646851474, -2.6842281442
8.1656276252, -2.6841393905
8.1665701030, -2.6840497913
8.1675125808, -2.6839593469
8.1684550586, -2.6838680575
8.1693975364, -2.6837759235
8.1703400142, -2.6836829450
8.1712824920, -2.6835891223
8.1722249698, -2.6834944557
8.1731674476, -2.6833989454
8.1741099254, -2.6833025917
8.1750524032, -2.6832053949
8.1759948810, -2.6831073552
8.1769373588, -2.6830084729
8.1778798366, -2.6829087483
8.1788223144, -2.6828081816
8.1797647922, -2.6827067731
8.1807072699, -2.6826045230
8.1816497477, -2.6825014317
8.1825922255, -2.6823974993
8.1835347033, -2.6822927262
8.1844771811, -2.6821871127
8.1854196589, -2.6820806590
8.1863621367, -2.6819733653
8.1873046145, -2.6818652320
8.1882470923, -2.6817562593
8.1891895701, -2.6816464476
8.1901320479, -2.6815357970
8.1910745257, -2.6814243078
8.1920170035, -2.6813119804
8.1929594813, -2.6811988150
8.1939019591, -2.6810848118
8.1948444369, -2.6809699713
8.1957869147, -2.6808542935
8.1967293925, -2.6807377789
